2.381314, 1.528628, 0.616428, 2.208377
2.520094, 1.784367, 0.653623, 0.000000
2.480396, 1.598905, 0.618552, 2.208512
2.610751, 1.855537, 0.639338, 0.000000
2.561335, 1.656573, 0.619460, 2.205662
2.695542, 1.920308, 0.665150, 0.000000
2.633246, 1.707921, 0.620517, 2.204087
2.771896, 1.977635, 0.666283, 0.000000
2.744595, 1.787525, 0.620544, 2.205155
2.876534, 2.054820, 0.647291, 0.000000
2.809260, 1.833773, 0.621029, 2.204355
2.934496, 2.097768, 0.658488, 0.000000
2.904356, 1.901907, 0.622047, 2.210726
3.030268, 2.165654, 0.659865, 0.000000
3.013794, 1.980410, 0.622221, 2.206545
3.129184, 2.239202, 0.658289, 0.000000
3.076603, 2.025474, 0.622860, 2.211053
3.178997, 2.278663, 0.678585, 0.000000
3.196639, 2.111887, 0.624675, 2.203312
3.274688, 2.358363, 0.661748, 0.000000
3.268247, 2.163570, 0.625506, 2.204833
3.320229, 2.405144, 0.685532, 0.000000
3.339827, 2.215298, 0.626121, 2.205735
3.355258, 2.444029, 0.690400, 0.000000
3.470914, 2.308875, 0.607920, 2.205005
3.454028, 2.525534, 0.703506, 0.000000
3.532731, 2.350730, 0.584814, 2.182626
3.482200, 2.559078, 0.693371, 0.000000
3.619338, 2.405127, 0.540481, 2.180044
3.530202, 2.601749, 0.674855, 0.000000
3.739443, 2.474736, 0.520095, 2.210913
3.610860, 2.672219, 0.651526, 0.000000
3.821983, 2.521817, 0.516405, 2.208921
3.653805, 2.715341, 0.645643, 0.000000
3.929615, 2.582756, 0.513714, 2.208984
3.735684, 2.775013, 0.631213, 0.000000
4.010487, 2.628293, 0.512544, 2.223388
3.803794, 2.821277, 0.631806, 0.000000
4.125148, 2.690559, 0.473099, 2.095122
3.897727, 2.889968, 0.621155, 0.000000
4.211055, 2.731209, 0.413194, 1.958996
3.945461, 2.930699, 0.601747, 0.000000
4.246824, 2.746193, 0.389884, 1.924406
3.976568, 2.939976, 0.564241, 0.000000
4.381717, 2.795213, 0.303897, 1.908122
4.101317, 3.015279, 0.521451, 0.000000
4.466089, 2.819181, 0.246501, 1.914433
4.189884, 3.062012, 0.441338, 0.000000
4.555859, 2.838870, 0.180570, 1.917200
4.297167, 3.100946, 0.354762, 0.000000
4.637256, 2.851283, 0.119999, 1.909345
4.403629, 3.119800, 0.301591, 0.000000
4.730850, 2.859651, 0.056242, 1.920829
4.485666, 3.135715, 0.254091, 0.000000
4.855240, 2.861508, -0.028472, 1.914536
4.652247, 3.146959, 0.120790, 0.000000
4.960410, 2.854467, -0.105151, 1.921915
4.823063, 3.164249, 0.067164, 0.000000
5.048990, 2.842023, -0.177053, 1.799772
5.001696, 3.164171, -0.052905, 0.000000
5.116780, 2.827761, -0.238401, 1.766656
5.131908, 3.151874, -0.152468, 0.000000
5.204936, 2.801382, -0.314996, 1.796261
5.278127, 3.135994, -0.206025, 0.000000
5.308303, 2.760990, -0.406717, 1.846557
5.419039, 3.087492, -0.303225, 0.000000
5.393893, 2.721747, -0.445137, 1.893002
5.521385, 3.037470, -0.379935, 0.000000
5.483567, 2.677884, -0.462770, 1.878563
5.624443, 2.977744, -0.397305, 0.000000
5.555684, 2.641623, -0.468347, 1.875871
5.730891, 2.928099, -0.428677, 0.000000
5.634314, 2.601744, -0.470943, 1.875779
5.822787, 2.869539, -0.434189, 0.000000
5.721215, 2.557449, -0.472010, 1.871661
5.925141, 2.808300, -0.435396, 0.000000
5.804750, 2.514801, -0.472205, 1.877276
6.027214, 2.755056, -0.433989, 0.000000
5.883259, 2.474699, -0.472404, 1.876595
6.147218, 2.689420, -0.427930, 0.000000
5.976792, 2.426903, -0.472511, 1.876634
6.282958, 2.616139, -0.428589, 0.000000
6.036917, 2.396171, -0.472570, 1.875663
6.355985, 2.555645, -0.427117, 0.000000
6.118750, 2.354336, -0.472649, 1.875730
6.432821, 2.502249, -0.423536, 0.000000
6.220623, 2.302247, -0.472712, 1.875652
6.525789, 2.440222, -0.418226, 0.000000
6.305791, 2.258691, -0.472806, 1.875673
6.584582, 2.397485, -0.409590, 0.000000
6.394133, 2.213223, -0.476261, 1.869566
6.647010, 2.364110, -0.414398, 0.000000
6.474782, 2.169814, -0.512623, 1.870578
6.703450, 2.331356, -0.425326, 0.000000
6.541035, 2.131008, -0.536988, 1.876762
6.769449, 2.298051, -0.472652, 0.000000
6.619775, 2.083305, -0.551180, 1.877758
6.834045, 2.257603, -0.486818, 0.000000
6.686851, 2.041886, -0.556295, 1.876112
6.875130, 2.232831, -0.494060, 0.000000
6.772841, 1.988332, -0.559106, 1.876180
6.957707, 2.192503, -0.497443, 0.000000
6.853932, 1.937577, -0.560242, 1.875709
7.024859, 2.158217, -0.504795, 0.000000
6.947673, 1.878759, -0.560767, 1.875687
7.092926, 2.121357, -0.507755, 0.000000
7.022308, 1.831870, -0.560783, 1.860475
7.155553, 2.092802, -0.506985, 0.000000
7.100885, 1.781047, -0.590327, 1.866735
7.230507, 2.056297, -0.520028, 0.000000
7.191039, 1.716798, -0.629859, 1.882950
7.319939, 2.006978, -0.571048, 0.000000
7.260714, 1.665807, -0.634901, 1.875694
7.391758, 1.967936, -0.587948, 0.000000
7.352725, 1.597789, -0.639057, 1.875718
7.469086, 1.915091, -0.594055, 0.000000
7.409937, 1.555275, -0.640180, 1.875730
7.517287, 1.880737, -0.597772, 0.000000
7.489121, 1.495736, -0.657478, 1.868278
7.593365, 1.829301, -0.598921, 0.000000
7.555259, 1.443250, -0.680040, 1.877122
7.653335, 1.789087, -0.628539, 0.000000
7.636630, 1.376786, -0.688903, 1.875348
7.735165, 1.729868, -0.647700, 0.000000
7.713284, 1.313503, -0.692285, 1.875813
7.810742, 1.677220, -0.655873, 0.000000
7.768147, 1.267996, -0.693670, 1.875161
7.855531, 1.643848, -0.661713, 0.000000
7.844570, 1.204423, -0.694502, 1.875650
7.902002, 1.598580, -0.665565, 0.000000
7.916627, 1.144395, -0.694742, 1.876828
7.990734, 1.544151, -0.666549, 0.000000
7.978584, 1.092759, -0.694825, 1.874895
8.036870, 1.501062, -0.666653, 0.000000
8.046301, 1.036315, -0.694892, 1.875206
8.119393, 1.437904, -0.670420, 0.000000
8.128422, 0.967857, -0.694913, 1.875740
8.202373, 1.373252, -0.670422, 0.000000
8.190373, 0.916213, -0.694925, 1.875713
8.278726, 1.314624, -0.683073, 0.000000
8.252323, 0.864568, -0.694935, 1.875684
8.335948, 1.266272, -0.681059, 0.000000
8.331561, 0.798510, -0.694948, 1.875665
8.413913, 1.203406, -0.683292, 0.000000
8.420882, 0.724043, -0.694956, 1.875665
8.509489, 1.131822, -0.688874, 0.000000
8.491475, 0.665190, -0.694961, 1.875665
8.566502, 1.075440, -0.686730, 0.000000
8.572152, 0.597929, -0.694965, 1.875665
8.647131, 1.014830, -0.703087, 0.000000
8.642744, 0.539075, -0.694969, 1.875665
8.707953, 0.958630, -0.704327, 0.000000
8.721980, 0.473014, -0.694972, 1.875665
8.794059, 0.894245, -0.712429, 0.000000
8.795452, 0.411758, -0.694975, 1.875666
8.874388, 0.828386, -0.713666, 0.000000
8.859709, 0.358115, -0.695604, 2.168475
8.939173, 0.773904, -0.729858, 0.000000
8.959179, 0.275082, -0.696190, 2.395998
9.046308, 0.683476, -0.724992, 0.000000
9.019025, 0.225065, -0.695935, 2.452258
9.133639, 0.615000, -0.744829, 0.000000
9.149234, 0.116326, -0.696227, 2.456712
9.263866, 0.488160, -0.742567, 0.000000
9.243570, 0.037441, -0.696264, 2.459800
9.352047, 0.409291, -0.728575, 0.000000
9.337930, -0.041406, -0.696450, 2.459497
9.433456, 0.331870, -0.736224, 0.000000
9.375666, -0.072959, -0.696494, 2.459952
9.483181, 0.300933, -0.738292, 0.000000
9.500176, -0.177090, -0.696564, 2.459728
9.600270, 0.199187, -0.740303, 0.000000
9.577547, -0.241739, -0.695926, 2.462360
9.661281, 0.139814, -0.725884, 0.000000
9.702140, -0.342125, -0.652549, 2.483581
9.756850, 0.041738, -0.716157, 0.000000
9.797089, -0.410815, -0.593476, 2.491915
9.866705, -0.033519, -0.673777, 0.000000
9.868257, -0.456606, -0.538989, 2.496874
9.941325, -0.084442, -0.631895, 0.000000
9.997637, -0.525661, -0.429621, 2.498088
10.053681, -0.154034, -0.570594, 0.000000
10.122098, -0.575732, -0.321279, 2.475217
10.191597, -0.207130, -0.436830, 0.000000
10.269905, -0.615704, -0.200033, 2.437879
10.331552, -0.247935, -0.320257, 0.000000
10.375787, -0.632515, -0.115003, 2.253822
10.460924, -0.288909, -0.207826, 0.000000
10.508813, -0.641300, -0.017789, 2.069346
10.585302, -0.297547, -0.131258, 0.000000
10.598399, -0.639632, 0.060165, 2.001108
10.688762, -0.306039, -0.057672, 0.000000
10.692580, -0.630433, 0.149291, 1.875296
10.815647, -0.295761, 0.063434, 0.000000
10.757357, -0.618660, 0.212224, 1.797056
10.904430, -0.282704, 0.111146, 0.000000
10.857286, -0.591937, 0.307896, 1.692101
11.055062, -0.241032, 0.266139, 0.000000
10.946096, -0.559008, 0.388473, 1.722360
11.159593, -0.164299, 0.323352, 0.000000
11.024222, -0.523487, 0.462265, 1.679787
11.285420, -0.074154, 0.424916, 0.000000
11.085112, -0.490254, 0.523586, 1.649717
11.336102, -0.004261, 0.463631, 0.000000
11.143444, -0.453784, 0.579985, 1.686602
11.393920, 0.055547, 0.509356, 0.000000
11.211765, -0.404785, 0.647804, 1.725773
11.478365, 0.118502, 0.638263, 0.000000
11.288893, -0.340828, 0.726417, 1.764351
11.551677, 0.205844, 0.717637, 0.000000
11.343648, -0.290511, 0.751877, 1.684801
11.604650, 0.272500, 0.743757, 0.000000
11.410251, -0.227315, 0.764582, 1.666795
11.659619, 0.352432, 0.766785, 0.000000
11.477476, -0.162541, 0.768454, 1.667256
11.740386, 0.444277, 0.785374, 0.000000
11.534397, -0.106561, 0.787845, 1.661002
11.782829, 0.525551, 0.778459, 0.000000
11.595828, -0.042057, 0.828852, 1.648027
11.823011, 0.604649, 0.798990, 0.000000
11.641595, 0.009689, 0.864474, 1.643524
11.861830, 0.666547, 0.826953, 0.000000
11.705595, 0.089065, 0.912863, 1.658222
11.936168, 0.759693, 0.892903, 0.000000
11.759110, 0.161033, 0.944144, 1.668669
11.992577, 0.853448, 0.934591, 0.000000
11.793757, 0.209621, 0.958729, 1.615595
12.022287, 0.917076, 0.950430, 0.000000
11.843483, 0.281074, 0.966225, 1.459834
12.052103, 0.997181, 0.965116, 0.000000
11.880957, 0.335362, 0.968032, 1.418676
12.088873, 1.061012, 0.961854, 0.000000
11.908276, 0.375063, 0.968805, 1.417128
12.113508, 1.101172, 0.965429, 0.000000
11.962046, 0.453337, 0.969237, 1.415145
12.164944, 1.183329, 0.963463, 0.000000
11.990922, 0.495408, 0.969376, 1.415719
12.199190, 1.238888, 0.952524, 0.000000
12.043504, 0.572606, 0.979988, 1.414160
12.243153, 1.316084, 0.966593, 0.000000
12.081640, 0.630373, 1.000115, 1.590801
12.279821, 1.372810, 0.983354, 0.000000
12.128634, 0.705233, 1.026902, 1.856196
12.321357, 1.456395, 1.007852, 0.000000
12.174775, 0.784248, 1.052547, 1.868370
12.361689, 1.540038, 1.038748, 0.000000
12.199398, 0.828318, 1.065860, 1.871883
12.384923, 1.586329, 1.057698, 0.000000
12.261054, 0.943974, 1.094351, 1.871131
12.425047, 1.688035, 1.082170, 0.000000
12.302392, 1.025833, 1.111353, 1.872067
12.463383, 1.752024, 1.089674, 0.000000
12.344011, 1.111777, 1.127948, 1.873332
12.516063, 1.842185, 1.111802, 0.000000
12.376427, 1.181384, 1.141508, 1.872633
12.553039, 1.910538, 1.135344, 0.000000
12.422928, 1.285727, 1.161599, 1.876946
12.594320, 1.999586, 1.159345, 0.000000
12.451558, 1.352988, 1.174637, 1.873019
12.615685, 2.090370, 1.149995, 0.000000
12.491727, 1.451860, 1.193791, 1.868569
12.652905, 2.205824, 1.175893, 0.000000
12.525194, 1.541191, 1.227638, 1.875163
12.677892, 2.304525, 1.204601, 0.000000
12.550799, 1.617693, 1.263765, 1.883250
12.700653, 2.385635, 1.242106, 0.000000
12.583401, 1.731722, 1.314836, 1.876498
12.716659, 2.488862, 1.281992, 0.000000
12.601167, 1.804703, 1.343543, 1.882915
12.728417, 2.554663, 1.327661, 0.000000
12.623921, 1.903583, 1.344210, 1.876892
12.739074, 2.650469, 1.320021, 0.000000
12.647519, 2.005971, 1.344231, 1.872576
12.755188, 2.739021, 1.330694, 0.000000
12.665967, 2.088176, 1.358760, 1.865685
12.773320, 2.820715, 1.329627, 0.000000
12.679745, 2.157607, 1.394180, 1.871047
12.787286, 2.881187, 1.355763, 0.000000
12.696900, 2.281371, 1.476239, 1.901418
12.800708, 2.987825, 1.395411, 0.000000
12.703189, 2.374316, 1.530923, 1.899358
12.797984, 3.076264, 1.443041, 0.000000
12.704772, 2.463469, 1.576391, 1.892021
12.786596, 3.151574, 1.510161, 0.000000
12.701996, 2.560083, 1.624007, 1.899040
12.774976, 3.230941, 1.550988, 0.000000
12.694796, 2.654827, 1.670927, 1.898844
12.760078, 3.325366, 1.610163, 0.000000
12.683227, 2.753232, 1.700375, 1.906785
12.743307, 3.424142, 1.661279, 0.000000
12.669460, 2.857667, 1.703302, 1.874273
12.723102, 3.529765, 1.670798, 0.000000
12.659270, 2.933856, 1.704146, 1.878494
12.707959, 3.598529, 1.667343, 0.000000
12.647489, 3.021217, 1.704757, 1.893465
12.696184, 3.681738, 1.665333, 0.000000
12.631541, 3.136304, 1.716545, 1.878718
12.690445, 3.775205, 1.666130, 0.000000
12.619822, 3.206706, 1.751619, 1.884205
12.681407, 3.824628, 1.688965, 0.000000
12.596322, 3.313554, 1.829358, 1.814966
12.654849, 3.906108, 1.753225, 0.000000
12.575032, 3.385857, 1.887690, 1.778824
12.626224, 3.961583, 1.816172, 0.000000
12.535417, 3.488739, 1.972287, 1.796739
12.592499, 4.065044, 1.867596, 0.000000
12.506275, 3.551304, 2.024395, 1.835703
12.559235, 4.121494, 1.935905, 0.000000
12.459291, 3.638647, 2.097650, 1.894315
12.535499, 4.208023, 2.022252, 0.000000
12.414827, 3.709454, 2.165745, 1.806474
12.488961, 4.250414, 2.083487, 0.000000
12.347812, 3.798607, 2.263014, 1.760138
12.439309, 4.315983, 2.147754, 0.000000
12.320237, 3.830652, 2.299433, 1.761802
12.413276, 4.339179, 2.179028, 0.000000
12.244914, 3.907592, 2.390289, 1.773603
12.344704, 4.403501, 2.295447, 0.000000
12.168334, 3.973043, 2.457741, 1.849259
12.277935, 4.460683, 2.334981, 0.000000
12.091951, 4.033035, 2.484796, 1.873843
12.187199, 4.520184, 2.405491, 0.000000
12.023431, 4.085439, 2.492671, 1.875352
12.094665, 4.570081, 2.422164, 0.000000
11.945638, 4.144265, 2.496640, 1.875621
12.018679, 4.623797, 2.428272, 0.000000
11.875173, 4.197233, 2.498486, 1.875641
11.960049, 4.679723, 2.434862, 0.000000
11.831638, 4.229812, 2.499791, 1.879432
11.930112, 4.704291, 2.438907, 0.000000
11.711361, 4.319540, 2.501493, 1.879048
11.839421, 4.779964, 2.442709, 0.000000
11.651159, 4.364367, 2.501418, 1.892617
11.790302, 4.825349, 2.428401, 0.000000
11.587983, 4.411407, 2.502107, 1.879526
11.705094, 4.873825, 2.421721, 0.000000
11.484087, 4.488539, 2.503823, 1.870547
11.616397, 4.964032, 2.429458, 0.000000
11.429839, 4.528770, 2.503405, 1.871756
11.571658, 5.012312, 2.425700, 0.000000
11.342409, 4.593524, 2.504542, 1.872748
11.500854, 5.075981, 2.442457, 0.000000
11.263979, 4.651474, 2.505739, 1.871546
11.409451, 5.123008, 2.427974, 0.000000
11.188495, 4.707145, 2.505841, 1.870615
11.318749, 5.172767, 2.423024, 0.000000
11.119055, 4.758346, 2.506103, 1.872284
11.243459, 5.209601, 2.426902, 0.000000
11.031485, 4.822901, 2.506880, 1.871406
11.144047, 5.280800, 2.423356, 0.000000
10.969540, 4.868484, 2.506993, 1.880118
11.074579, 5.327691, 2.419720, 0.000000
10.887933, 4.928483, 2.507804, 1.881016
11.000715, 5.393149, 2.430289, 0.000000
10.812355, 4.984027, 2.508074, 1.879863
10.923732, 5.457482, 2.426470, 0.000000
10.757935, 5.024027, 2.507847, 1.881109
10.875599, 5.503562, 2.426410, 0.000000
10.653629, 5.100673, 2.508145, 1.873077
10.782314, 5.588460, 2.434938, 0.000000
10.581032, 5.153955, 2.508356, 1.885315
10.726169, 5.645502, 2.439122, 0.000000
10.519028, 5.199426, 2.509100, 1.880190
10.673421, 5.696412, 2.441023, 0.000000
10.432802, 5.262644, 2.509144, 1.871445
10.595072, 5.761596, 2.444724, 0.000000
10.358669, 5.317006, 2.509133, 1.879359
10.535247, 5.815277, 2.440197, 0.000000
10.302654, 5.357949, 2.510642, 1.870735
10.484391, 5.856932, 2.443780, 0.000000
10.220859, 5.417689, 2.510786, 1.872087
10.403557, 5.928321, 2.443850, 0.000000
10.136013, 5.479655, 2.510685, 1.873693
10.322745, 5.994433, 2.444404, 0.000000
10.064788, 5.531590, 2.512213, 1.880357
10.265797, 6.048935, 2.444776, 0.000000
9.979881, 5.593418, 2.512395, 1.878817
10.200755, 6.111166, 2.463234, 0.000000
9.900998, 5.650788, 2.513091, 1.876125
10.127523, 6.176576, 2.460747, 0.000000
9.873683, 5.670609, 2.514243, 1.879403
10.110863, 6.201886, 2.455989, 0.000000
9.770404, 5.745425, 2.516261, 1.872973
10.016962, 6.288029, 2.466721, 0.000000
9.693719, 5.798852, 2.549673, 1.875668
9.959566, 6.331367, 2.476283, 0.000000
9.598350, 5.858092, 2.627878, 1.862901
9.843578, 6.407823, 2.555586, 0.000000
9.514030, 5.901657, 2.701563, 1.909682
9.776587, 6.443891, 2.641315, 0.000000
9.428357, 5.937850, 2.766057, 1.879741
9.708078, 6.471629, 2.718639, 0.000000
9.329156, 5.973606, 2.807316, 1.890553
9.618001, 6.501174, 2.732539, 0.000000
9.263291, 5.996041, 2.818622, 1.875232
9.555520, 6.520079, 2.796810, 0.000000
9.159984, 6.030060, 2.827008, 1.875449
9.484012, 6.540230, 2.795806, 0.000000
9.073402, 6.058171, 2.829046, 2.123456
9.431996, 6.554688, 2.796092, 0.000000
8.990106, 6.085073, 2.829668, 2.204774
9.386501, 6.575710, 2.792399, 0.000000
8.878643, 6.120916, 2.830433, 2.213325
9.311820, 6.603240, 2.794236, 0.000000
8.743996, 6.164231, 2.830354, 2.211702
9.222223, 6.642658, 2.797201, 0.000000
8.639946, 6.197661, 2.830418, 2.279849
9.160250, 6.665074, 2.798982, 0.000000
8.524335, 6.234883, 2.829955, 2.295187
9.081865, 6.690206, 2.800725, 0.000000
8.445748, 6.260125, 2.831121, 2.290330
9.050250, 6.716126, 2.794840, 0.000000
8.314271, 6.300086, 2.864035, 2.297221
8.954919, 6.769374, 2.820642, 0.000000
8.191426, 6.331712, 2.904832, 2.306381
8.857679, 6.802853, 2.864044, 0.000000
8.088589, 6.355867, 2.915648, 2.293744
8.780905, 6.822765, 2.876109, 0.000000
7.990216, 6.378267, 2.920256, 2.292382
8.709850, 6.846872, 2.888120, 0.000000
7.853902, 6.408483, 2.934499, 2.275162
8.615497, 6.879316, 2.896178, 0.000000
7.757470, 6.426993, 2.984975, 2.300822
8.602964, 6.886239, 2.942063, 0.000000
7.642516, 6.441316, 3.049955, 2.340508
8.503136, 6.901580, 2.969011, 0.000000
7.526534, 6.449906, 3.079151, 2.308144
8.467366, 6.903968, 3.014129, 0.000000
7.414236, 6.456161, 3.090695, 2.292209
8.355237, 6.911963, 3.054628, 0.000000
7.306633, 6.461379, 3.094970, 2.292155
8.261079, 6.916244, 3.088831, 0.000000
7.169247, 6.467643, 3.096724, 2.292064
8.142371, 6.920067, 3.097949, 0.000000
7.054732, 6.472766, 3.097160, 2.290484
8.066476, 6.919169, 3.099776, 0.000000
6.935648, 6.478060, 3.097172, 2.290652
7.981366, 6.922534, 3.099493, 0.000000
6.828013, 6.482840, 3.097138, 2.293975
7.912815, 6.927052, 3.102637, 0.000000
6.718091, 6.487724, 3.097156, 2.293823
7.866887, 6.929474, 3.103151, 0.000000
6.608174, 6.492610, 3.097172, 2.293671
7.812200, 6.935580, 3.100792, 0.000000
6.473305, 6.498598, 3.097764, 2.429119
7.725797, 6.946402, 3.104044, 0.000000
6.349591, 6.504008, 3.098135, 2.534239
7.649112, 6.953593, 3.104679, 0.000000
6.235404, 6.508964, 3.098414, 2.543640
7.573791, 6.957409, 3.104423, 0.000000
6.123643, 6.513818, 3.098451, 2.542291
7.497432, 6.965599, 3.102917, 0.000000
6.019493, 6.518320, 3.098486, 2.542481
7.445481, 6.975254, 3.107558, 0.000000
5.864561, 6.524989, 3.098631, 2.543862
7.337754, 6.985582, 3.105897, 0.000000
