0.286975, 0.319208, -0.041570
0.282636, 0.315780, -0.041971
0.278209, 0.314787, -0.046852
0.274793, 0.317742, -0.043178
0.271270, 0.315592, -0.044899
0.274596, 0.311895, -0.048709
0.271868, 0.301948, -0.047241
0.279411, 0.300628, -0.043727
0.276309, 0.306773, -0.037526
0.275840, 0.306554, -0.045488
0.274123, 0.313138, -0.039610
0.278271, 0.309913, -0.037521
0.281549, 0.311711, -0.037561
0.285980, 0.314454, -0.040658
0.282897, 0.320185, -0.043603
0.285439, 0.322431, -0.042512
0.292015, 0.330268, -0.042157
0.285720, 0.327072, -0.043959
0.284667, 0.327079, -0.048016
0.280666, 0.326147, -0.049900
0.285967, 0.324430, -0.049633
0.286215, 0.320343, -0.040942
0.280633, 0.317948, -0.044145
0.281774, 0.313466, -0.054134
0.285400, 0.314636, -0.045457
0.281266, 0.317460, -0.041013
0.285195, 0.321210, -0.035939
0.289633, 0.324297, -0.044029
0.286365, 0.325210, -0.041582
0.287870, 0.324095, -0.048508
0.285410, 0.330289, -0.046657
0.285902, 0.331248, -0.049944
0.283090, 0.330374, -0.048277
0.287026, 0.333125, -0.043123
0.276207, 0.329932, -0.044788
0.276332, 0.326575, -0.035113
0.280470, 0.326989, -0.044587
0.282382, 0.322006, -0.048341
0.274576, 0.313944, -0.046541
0.272535, 0.317616, -0.046024
0.272980, 0.317520, -0.042513
0.272450, 0.314841, -0.045743
0.270740, 0.316952, -0.041933
0.268717, 0.312325, -0.040972
0.267425, 0.314844, -0.043317
0.263161, 0.310307, -0.045565
0.260964, 0.302644, -0.044159
0.266143, 0.301211, -0.045290
0.265718, 0.304966, -0.042294
0.274488, 0.308637, -0.045511
0.280433, 0.314307, -0.043705
0.276154, 0.315080, -0.049353
0.275530, 0.315124, -0.040581
0.273987, 0.317249, -0.044610
0.275383, 0.321023, -0.035415
0.275080, 0.316126, -0.037520
0.274063, 0.309025, -0.044708
0.275723, 0.311240, -0.046839
0.285943, 0.317407, -0.044430
0.288472, 0.318535, -0.042988
0.277555, 0.317018, -0.037107
0.279186, 0.316310, -0.039428
0.277263, 0.322935, -0.043771
0.284867, 0.322946, -0.036665
0.274858, 0.324047, -0.046718
0.276591, 0.328929, -0.048465
0.282500, 0.329668, -0.041442
0.288008, 0.330851, -0.038661
0.289127, 0.330788, -0.042555
0.286369, 0.335123, -0.041193
0.280192, 0.333245, -0.041550
0.283163, 0.331940, -0.047149
0.292297, 0.331554, -0.041977
0.285985, 0.329561, -0.040687
0.280809, 0.322291, -0.035996
0.277061, 0.321439, -0.049740
0.276639, 0.322971, -0.041489
0.281563, 0.326059, -0.049416
0.284478, 0.329966, -0.047091
0.279869, 0.331576, -0.043756
0.275778, 0.326613, -0.042503
0.281104, 0.326568, -0.041561
0.277649, 0.325905, -0.042780
0.275592, 0.322390, -0.050509
0.271287, 0.317501, -0.047092
0.277216, 0.318514, -0.037598
0.275572, 0.321606, -0.029373
0.280911, 0.316389, -0.051842
0.280296, 0.318863, -0.042440
0.277945, 0.317369, -0.050501
0.280536, 0.318822, -0.041712
0.286060, 0.317690, -0.045283
0.284529, 0.315430, -0.047386
0.287062, 0.315580, -0.041139
0.281911, 0.310502, -0.051934
0.284675, 0.310790, -0.050464
0.277126, 0.314680, -0.048535
0.279026, 0.310852, -0.050166
0.283593, 0.315609, -0.043380
0.289598, 0.320827, -0.047153
0.287072, 0.324008, -0.042305
0.277724, 0.322514, -0.043419
0.288165, 0.322772, -0.044631
0.285755, 0.322413, -0.044156
0.281916, 0.328403, -0.048062
0.282022, 0.331784, -0.039796
0.290412, 0.324125, -0.033290
0.287582, 0.323315, -0.045854
0.292108, 0.320808, -0.045053
0.291887, 0.324854, -0.048772
0.291401, 0.322983, -0.049452
0.283671, 0.323971, -0.049559
0.283531, 0.316943, -0.045742
0.282640, 0.318845, -0.040672
0.278968, 0.317123, -0.049220
0.280373, 0.314181, -0.045174
0.273508, 0.311746, -0.040360
0.273164, 0.314608, -0.045764
0.278145, 0.312530, -0.050695
0.280815, 0.306870, -0.050652
0.275557, 0.305098, -0.046659
0.269520, 0.309164, -0.048596
0.270376, 0.309195, -0.049837
0.269446, 0.306825, -0.053591
0.264331, 0.305535, -0.048535
0.262111, 0.306913, -0.042061
0.265164, 0.306061, -0.043615
0.269884, 0.304365, -0.046687
0.272534, 0.304606, -0.046803
0.270237, 0.307044, -0.047850
0.272674, 0.308263, -0.039326
0.277062, 0.308077, -0.044829
0.274594, 0.311527, -0.041913
0.279142, 0.309469, -0.047769
0.279632, 0.306533, -0.048633
0.278677, 0.303555, -0.049205
0.271747, 0.304424, -0.043214
0.273752, 0.304791, -0.044317
0.273861, 0.301574, -0.044569
0.280339, 0.298679, -0.035205
0.280774, 0.301064, -0.041726
0.282152, 0.296207, -0.047335
0.290848, 0.297208, -0.045471
0.285856, 0.300751, -0.043462
0.287007, 0.298907, -0.047200
0.287197, 0.300779, -0.051283
0.288169, 0.308182, -0.045050
0.287981, 0.310117, -0.050159
0.285954, 0.311431, -0.041694
0.280720, 0.311665, -0.043674
0.279712, 0.311860, -0.053389
0.271272, 0.312464, -0.045967
0.272252, 0.304527, -0.043787
0.274003, 0.309231, -0.047448
0.277577, 0.311711, -0.039143
0.282491, 0.314562, -0.046489
0.286871, 0.316730, -0.048248
0.283582, 0.320032, -0.042351
0.277238, 0.323816, -0.053433
0.285154, 0.329204, -0.041890
0.295224, 0.316927, -0.091179
0.292939, 0.304003, -0.090294
0.291400, 0.298791, -0.093190
0.294255, 0.293319, -0.091655
0.296221, 0.296077, -0.090358
0.300982, 0.303841, -0.095401
0.310521, 0.315033, -0.102554
0.318119, 0.315424, -0.104256
0.322473, 0.316153, -0.098795
0.311935, 0.314000, -0.096383
0.311725, 0.310856, -0.096242
0.307655, 0.309525, -0.095823
0.306326, 0.310224, -0.089562
0.306393, 0.308491, -0.093274
0.304307, 0.310614, -0.093409
0.298607, 0.303073, -0.091335
0.304934, 0.287950, -0.089733
0.315272, 0.280271, -0.089006
0.321537, 0.269183, -0.086640
0.320188, 0.263891, -0.087624
0.321351, 0.262812, -0.093238
0.324296, 0.262239, -0.092571
0.329199, 0.261747, -0.088409
0.330092, 0.262646, -0.090979
0.336797, 0.264208, -0.085735
0.345499, 0.273203, -0.079740
0.352139, 0.285518, -0.071327
0.354195, 0.287416, -0.065193
0.355658, 0.301429, -0.079495
0.353759, 0.299663, -0.092660
0.349437, 0.307960, -0.090386
0.359608, 0.313669, -0.085407
0.363620, 0.315548, -0.059858
0.367597, 0.321359, -0.044484
0.383337, 0.319266, -0.040306
0.404053, 0.315695, -0.042573
0.423172, 0.302974, -0.043305
0.443910, 0.289427, -0.043151
0.454350, 0.277376, -0.041121
0.460931, 0.261250, -0.051692
0.475920, 0.252954, -0.050084
0.504923, 0.238119, -0.054341
0.523307, 0.227125, -0.045923
0.537767, 0.224867, -0.062424
0.550521, 0.226559, -0.063443
0.554846, 0.225581, -0.063284
0.558102, 0.223352, -0.079201
0.577435, 0.214113, -0.091014
0.598359, 0.211542, -0.089203
0.621363, 0.212716, -0.077885
0.632089, 0.211964, -0.105112
0.619578, 0.214009, -0.103596
0.633545, 0.207689, -0.104795
0.647220, 0.205873, -0.117089
0.652541, 0.204696, -0.165483
0.656342, 0.201640, -0.175108
0.686079, 0.168561, -0.199691
0.705718, 0.154581, -0.196667
0.738295, 0.126856, -0.221760
0.776750, 0.098155, -0.226610
0.806445, 0.089969, -0.246002
0.852950, 0.033219, -0.297396
0.899792, 0.000994, -0.300514
0.917360, -0.017904, -0.301853
0.931539, -0.020910, -0.316843
0.927971, -0.025961, -0.322523
0.943779, -0.043892, -0.373880
0.962747, -0.056690, -0.387304
0.972631, -0.067896, -0.386646
0.981667, -0.082952, -0.420219
0.985487, -0.085741, -0.403509
0.997173, -0.099382, -0.436742
1.033144, -0.110221, -0.471805
1.052169, -0.121044, -0.483334
1.047328, -0.134971, -0.491875
1.053506, -0.147994, -0.517726
1.087577, -0.154611, -0.511983
1.063094, -0.176879, -0.546477
1.058017, -0.197621, -0.555493
1.083245, -0.230230, -0.562926
1.098887, -0.255677, -0.600333
1.112492, -0.288711, -0.590689
1.145839, -0.322850, -0.585347
1.229773, -0.390989, -0.693103
1.270375, -0.423319, -0.697653
1.293980, -0.455137, -0.704138
1.315781, -0.463922, -0.711609
1.304758, -0.468629, -0.706158
1.314755, -0.487494, -0.704219
1.313406, -0.508608, -0.702708
1.341494, -0.550098, -0.774462
1.356118, -0.567919, -0.780795
1.340944, -0.563250, -0.788196
1.352674, -0.598367, -0.802152
1.396649, -0.670365, -0.774996
1.437049, -0.728905, -0.785445
1.398998, -0.706302, -0.875323
1.411855, -0.735093, -0.883818
1.408322, -0.737293, -0.893180
1.430851, -0.785050, -0.864795
1.446762, -0.806882, -0.884780
1.412868, -0.786534, -0.942156
1.397056, -0.775349, -0.967201
1.425429, -0.798922, -0.937600
1.427431, -0.816417, -0.978626
1.435436, -0.824672, -0.979921
1.436327, -0.837238, -1.010762
1.428879, -0.868534, -1.043258
1.422679, -0.886520, -1.042712
1.428071, -0.915220, -1.042244
1.401550, -0.950384, -1.030845
1.405077, -0.975316, -1.060006
1.393399, -0.994957, -1.070117
1.381296, -1.029333, -1.107509
1.392034, -1.048581, -1.087695
1.396014, -1.059465, -1.109850
1.400224, -1.081038, -1.103535
1.427102, -1.094249, -1.140413
1.425215, -1.112499, -1.146424
1.413226, -1.147674, -1.148711
1.411475, -1.161313, -1.149576
1.408445, -1.177810, -1.155933
1.391181, -1.178730, -1.155784
1.394473, -1.182612, -1.157876
1.403621, -1.182044, -1.160602
1.417513, -1.192279, -1.162554
1.433369, -1.201431, -1.157651
1.443901, -1.213628, -1.159319
1.456929, -1.245772, -1.132176
1.477245, -1.260328, -1.138992
1.487373, -1.282052, -1.129505
1.492430, -1.305425, -1.140485
1.499051, -1.311614, -1.174655
1.494786, -1.316835, -1.179532
1.522466, -1.322311, -1.200244
1.526897, -1.347103, -1.128682
1.512848, -1.373214, -1.143642
1.501080, -1.385911, -1.136751
1.481312, -1.420657, -1.162776
1.480606, -1.444875, -1.169280
1.487494, -1.451351, -1.175387
1.499662, -1.453260, -1.169371
1.509393, -1.447710, -1.188776
1.528001, -1.457621, -1.180053
1.555250, -1.479490, -1.187694
1.556894, -1.500569, -1.187533
1.564682, -1.513755, -1.189490
1.571447, -1.529193, -1.185736
1.579200, -1.546694, -1.183143
1.602788, -1.558270, -1.197408
1.627343, -1.570011, -1.222764
1.628321, -1.588248, -1.226293
1.627599, -1.600295, -1.214128
1.619560, -1.615448, -1.209970
1.601631, -1.624174, -1.209561
1.610790, -1.646268, -1.234442
1.629354, -1.664660, -1.250074
1.631151, -1.702214, -1.253252
1.651803, -1.727015, -1.235946
1.661298, -1.742006, -1.284338
1.673750, -1.751943, -1.340957
1.657609, -1.754063, -1.336194
1.632958, -1.774116, -1.346205
1.629243, -1.793024, -1.348172
1.623164, -1.813868, -1.359281
1.641897, -1.849443, -1.397087
1.629339, -1.843357, -1.422619
1.606714, -1.848692, -1.423630
1.612270, -1.877182, -1.446438
1.571246, -1.915318, -1.452627
1.566290, -1.940341, -1.448894
1.581265, -1.963902, -1.484916
1.564179, -1.970764, -1.507669
1.554528, -1.970032, -1.513693
1.558554, -2.004370, -1.538372
1.570400, -2.022349, -1.499031
1.562644, -2.053417, -1.523850
1.542715, -2.043251, -1.580639
1.520187, -2.063837, -1.583782
1.522492, -2.083763, -1.596201
1.530755, -2.104625, -1.603900
1.518015, -2.124670, -1.587651
1.515064, -2.132439, -1.626484
1.505854, -2.134427, -1.630180
1.488943, -2.165512, -1.614969
1.479002, -2.187386, -1.610949
1.477934, -2.209286, -1.603303
1.458916, -2.233300, -1.599946
1.472441, -2.258805, -1.601583
1.498397, -2.287225, -1.588378
1.530216, -2.313861, -1.582534
1.546533, -2.327014, -1.629870
1.548163, -2.345643, -1.623472
1.542885, -2.366760, -1.627245
1.512281, -2.378511, -1.628586
1.502433, -2.393757, -1.624096
1.522805, -2.390124, -1.638507
1.522197, -2.394881, -1.642466
1.522489, -2.395973, -1.641872
1.518122, -2.419763, -1.640478
1.500166, -2.448458, -1.639117
1.492900, -2.475049, -1.643645
1.494767, -2.492021, -1.639633
1.506545, -2.460901, -1.632119
1.496867, -2.465191, -1.635065
1.500250, -2.479261, -1.637563
1.490671, -2.515582, -1.642385
1.476790, -2.532337, -1.639917
1.448678, -2.554214, -1.623695
1.422548, -2.579849, -1.615193
1.437794, -2.595939, -1.620763
1.448886, -2.606764, -1.624814
1.446503, -2.619922, -1.619530
1.421435, -2.643046, -1.617867
1.374122, -2.685693, -1.604427
1.407799, -2.703146, -1.613134
1.375200, -2.743694, -1.603325
1.353433, -2.782485, -1.600411
1.326475, -2.779938, -1.593714
1.321743, -2.778774, -1.592611
1.328321, -2.781842, -1.598976
1.352369, -2.779638, -1.605051
1.362280, -2.804256, -1.622231
1.360144, -2.829072, -1.635090
1.373700, -2.862101, -1.635404
1.368698, -2.878542, -1.619003
1.366346, -2.891855, -1.632074
1.362067, -2.920970, -1.631446
1.337808, -2.950946, -1.618709
1.311704, -2.968529, -1.610270
1.304488, -2.990600, -1.608312
1.294681, -3.016791, -1.614656
1.321073, -3.032146, -1.635578
1.333257, -3.044023, -1.643711
1.347073, -3.055098, -1.668191
1.357159, -3.054293, -1.659565
1.371395, -3.050462, -1.658566
1.374885, -3.052321, -1.661584
1.381243, -3.047931, -1.658751
1.340473, -3.055332, -1.653095
1.331428, -3.066323, -1.670125
1.312075, -3.071644, -1.666576
1.302212, -3.070916, -1.657069
1.308777, -3.088506, -1.656759
1.302395, -3.114784, -1.653297
1.296254, -3.126529, -1.650772
1.281838, -3.148790, -1.658562
1.273550, -3.163359, -1.664089
1.277651, -3.172077, -1.659786
1.273243, -3.200330, -1.660808
1.261180, -3.215404, -1.655235
1.250595, -3.223404, -1.656004
1.250358, -3.241357, -1.659028
1.243028, -3.259586, -1.651601
1.252255, -3.281399, -1.659931
1.257466, -3.302370, -1.656607
1.241709, -3.324159, -1.651431
1.281170, -3.331591, -1.653468
1.310838, -3.342203, -1.655096
1.306544, -3.357599, -1.670565
1.312053, -3.374767, -1.677681
1.305807, -3.383264, -1.667658
1.291608, -3.411950, -1.661318
1.287012, -3.437700, -1.658649
1.277503, -3.475390, -1.653197
1.283997, -3.503680, -1.663317
1.248971, -3.520767, -1.656701
1.221495, -3.533422, -1.653563
1.200303, -3.537989, -1.643122
1.196427, -3.549158, -1.645710
1.189203, -3.560408, -1.647104
1.194403, -3.618696, -1.648784
1.196961, -3.644567, -1.651605
1.210644, -3.654873, -1.661979
1.212715, -3.670041, -1.662437
1.210802, -3.677738, -1.663414
1.206566, -3.678351, -1.662992
1.208482, -3.688332, -1.662238
1.222691, -3.699325, -1.670813
1.246496, -3.716450, -1.681074
1.250713, -3.742364, -1.681859
1.241567, -3.762330, -1.684706
1.247710, -3.786859, -1.675226
1.238876, -3.806961, -1.677121
1.237095, -3.822322, -1.681762
1.234006, -3.838024, -1.688005
1.221487, -3.856756, -1.705907
1.226496, -3.862481, -1.709566
1.216382, -3.888102, -1.706651
1.219045, -3.919293, -1.711540
1.232001, -3.940948, -1.719365
1.226902, -3.955583, -1.714419
1.207063, -3.970750, -1.708671
1.175716, -3.997591, -1.704154
1.146712, -4.021004, -1.704780
1.142692, -4.037682, -1.709586
1.120547, -4.061155, -1.745810
1.118124, -4.073433, -1.751942
1.112977, -4.083051, -1.767160
1.124412, -4.095265, -1.807844
1.122142, -4.101210, -1.802566
1.139644, -4.104847, -1.817982
1.116676, -4.105557, -1.819708
1.090784, -4.117453, -1.825645
1.074213, -4.150902, -1.866208
1.062491, -4.178415, -1.869339
1.067394, -4.198707, -1.891419
1.036654, -4.204912, -1.899762
1.030621, -4.215152, -1.906342
1.016409, -4.233797, -1.915951
1.011270, -4.248840, -1.941840
1.005700, -4.263686, -1.934663
0.960644, -4.289468, -1.967977
0.944977, -4.301933, -1.989357
0.933224, -4.318884, -2.007769
0.940995, -4.327204, -2.038936
0.916421, -4.349576, -2.062501
0.900424, -4.366321, -2.072778
0.871827, -4.374057, -2.051470
0.846460, -4.379303, -2.025397
0.838439, -4.390887, -2.036952
0.834432, -4.414618, -2.046418
0.840234, -4.443434, -2.058828
0.845958, -4.446480, -2.056913
0.826012, -4.451947, -2.054049
0.807447, -4.459369, -2.047863
0.796483, -4.464330, -2.043496
0.794024, -4.480428, -2.038250
0.794101, -4.489388, -2.051004
0.791022, -4.495044, -2.049344
0.776511, -4.508216, -2.061611
0.768320, -4.528074, -2.053360
0.768686, -4.544158, -2.070498
0.765448, -4.550671, -2.062233
0.741082, -4.579384, -2.044654
0.727342, -4.600227, -2.051683
0.731378, -4.609649, -2.055020
0.726704, -4.629516, -2.045184
0.719279, -4.643617, -2.044339
0.698751, -4.658569, -2.032074
0.668325, -4.679546, -2.037824
0.652202, -4.702648, -2.054475
0.601931, -4.736042, -2.058158
0.558348, -4.753533, -2.070870
0.537281, -4.770888, -2.071842
0.525880, -4.803956, -2.067378
0.524013, -4.850251, -2.086874
0.512923, -4.870236, -2.077522
0.509760, -4.907497, -2.014350
0.511904, -4.923750, -2.019639
0.535710, -4.948531, -2.121880
0.516812, -4.954340, -2.124608
0.514239, -4.961914, -2.141653
0.505786, -4.965166, -2.166255
0.500620, -4.963265, -2.169158
0.506055, -4.972875, -2.189136
0.502821, -4.975623, -2.189277
0.491642, -4.977322, -2.234240
0.479923, -4.986219, -2.231397
0.459184, -4.989255, -2.221019
0.440112, -5.014225, -2.240834
0.433352, -5.031478, -2.273736
0.423857, -5.040888, -2.276428
0.416127, -5.052755, -2.284679
0.416525, -5.048703, -2.293513
0.415733, -5.047534, -2.295607
0.411202, -5.053963, -2.337010
0.407702, -5.061107, -2.334519
0.410574, -5.060155, -2.352455
0.406587, -5.067843, -2.343810
0.405755, -5.063669, -2.345112
0.404323, -5.067605, -2.342168
0.405754, -5.066077, -2.353856
0.404498, -5.061027, -2.340114
0.407335, -5.053609, -2.337858
0.407525, -5.050508, -2.344473
0.406012, -5.064553, -2.344439
0.406511, -5.055756, -2.342978
0.406142, -5.057779, -2.339377
0.407727, -5.063899, -2.378182
0.406327, -5.060492, -2.344204
0.405254, -5.061865, -2.345269
0.404815, -5.063129, -2.351761
0.406815, -5.063974, -2.365315
0.403895, -5.069172, -2.344221
0.404920, -5.069336, -2.352149
0.406126, -5.064004, -2.352299
0.405269, -5.070762, -2.354865
0.404477, -5.070731, -2.354149
0.405929, -5.063507, -2.357653
0.407493, -5.057300, -2.344906
0.409084, -5.053776, -2.350129
0.409239, -5.052078, -2.356545
0.407816, -5.050220, -2.345977
0.408241, -5.051310, -2.350632
0.408120, -5.054394, -2.346213
0.407854, -5.058177, -2.352489
0.406397, -5.060489, -2.345048
0.405000, -5.058188, -2.335156
0.405396, -5.059721, -2.349622
0.404851, -5.064934, -2.349017
0.406773, -5.056694, -2.360417
0.404728, -5.063215, -2.350535
0.406941, -5.066123, -2.363394
0.405088, -5.060430, -2.355599
0.406537, -5.065549, -2.341196
0.405058, -5.064399, -2.350525
0.406827, -5.069179, -2.348097
0.409304, -5.057425, -2.356292
0.406589, -5.057245, -2.354216
0.405248, -5.061322, -2.345997
0.406316, -5.063660, -2.339234
0.405412, -5.066800, -2.359435
0.405522, -5.065553, -2.352765
0.405517, -5.065128, -2.339881
0.404366, -5.064680, -2.336891
0.406298, -5.057960, -2.344046
0.407669, -5.069645, -2.347593
0.406814, -5.064006, -2.345867
0.406268, -5.059080, -2.340648
0.408002, -5.055335, -2.351951
0.407910, -5.057063, -2.353675
0.407045, -5.056420, -2.345027
0.405741, -5.059845, -2.352245
0.406163, -5.058374, -2.356794
0.406117, -5.056845, -2.341898
0.407464, -5.054378, -2.346830
0.406219, -5.060139, -2.356254
0.405776, -5.063951, -2.340863
0.405941, -5.056860, -2.338107
0.405004, -5.056253, -2.350537
0.407405, -5.066675, -2.348938
0.408343, -5.063635, -2.352986
0.406102, -5.062814, -2.352815
0.407010, -5.058009, -2.349859
0.409995, -5.057851, -2.377693
0.405977, -5.063880, -2.358881
0.406186, -5.062449, -2.348872
0.405686, -5.067201, -2.353062
0.406303, -5.070444, -2.358258
0.405067, -5.075024, -2.338859
0.404204, -5.070107, -2.349780
0.404699, -5.075573, -2.348517
0.407051, -5.067578, -2.374104
0.410060, -5.061195, -2.390068
0.405259, -5.058407, -2.339629
0.406255, -5.059669, -2.344660
0.407386, -5.062056, -2.343534
0.406194, -5.063958, -2.355870
0.407169, -5.065729, -2.358517
0.406538, -5.061491, -2.351637
0.406283, -5.060999, -2.350329
0.408452, -5.066759, -2.386175
0.405941, -5.065799, -2.347002
0.406589, -5.064041, -2.354989
0.409480, -5.060003, -2.374731
0.406346, -5.059099, -2.360390
0.406506, -5.055885, -2.360383
0.407263, -5.056227, -2.383482
0.409391, -5.056780, -2.378731
0.412178, -5.053266, -2.383757
0.410878, -5.048648, -2.386630
0.409904, -5.051261, -2.384473
0.407695, -5.058401, -2.367339
0.407718, -5.064736, -2.370063
0.407025, -5.064360, -2.368700
0.404608, -5.059915, -2.361805
0.407759, -5.061914, -2.381752
0.408260, -5.067414, -2.389653
0.406339, -5.071069, -2.386296
0.408177, -5.061512, -2.398853
0.408065, -5.060806, -2.390655
0.406636, -5.057909, -2.394797
0.405846, -5.056463, -2.385219
0.406828, -5.047263, -2.402004
0.407203, -5.053522, -2.405677
0.403410, -5.062194, -2.376129
0.407845, -5.057438, -2.394804
0.403241, -5.054091, -2.413706
0.398006, -5.059465, -2.418214
0.395829, -5.058474, -2.416035
0.390668, -5.063213, -2.436577
0.382045, -5.059887, -2.438956
0.381269, -5.062159, -2.431258
0.373773, -5.055094, -2.438732
0.364865, -5.057563, -2.445105
0.362913, -5.053852, -2.451741
0.336137, -5.036824, -2.479069
0.315679, -5.028820, -2.463127
0.307232, -5.027896, -2.507382
0.288100, -5.024199, -2.536440
0.255753, -5.015152, -2.522350
0.234800, -5.000073, -2.565114
0.196827, -4.985390, -2.571448
